title,price
"Piezīmju Grāmatiņa HP 14S-DQ2038NF 14"" 8 GB RAM 256 GB AZERTY Intel© Core™ i3-1115G4 AZERTY",727.27
Lenovo V15,727.29
HP FQ5017NS,727.84
Dell Vostro 14 3430,728.0
Dell Inspiron 3520,728.43
Dell Vostro 3510 N8803VN3510EMEA01_N1_PS|5M216,729.0
"DELL Latitude 5480 i5-6300U 14.0 FHD TouchScreen 16GB RAM 512GB SSD WebCam Win 10 Pro, atjaunots",729.0
"Lenovo IdeaPad 3 15ITL6 i5-1135G7 15.6"" FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel Iris Xe Graphics WLAN+BT NoOS Arctic Grey Portatīvais dators",729.76
Acer Aspire A515-56-70LF,730.0
HP Pavilion x360 14-dy0000no (77Z61EA),731.0
Dell Vostro 3435 N1004VNB3435EMEA01,731.0
"Dell Vostro 15 3520, i5-1235U, 16GB, 512SSD, Win11P",732.0
Asus Vivobook 16 M1605YA-MB242W,734.0
"Portatīvais dators Lenovo V15 15,6"" Ryzen 7 5700U 8 GB DDR4 256 GB SSD AMD Radeon Vega 8 Graphics",737.03
"Asus Vivobook 13 Slate T3300KA-PHILIP, 13.3"", OLED, skārienjutīgs ekrāns FHD, 1920 x 1080, glancēts, Intel Pentium Silver, N6000, 8 GB, LPDDR4X iebūvēts, SSD 256 GB, Intel UHD grafika, nav optiskā diskdziņa, Windows 11 Home, 802.11ax, Bluetooth versija 5.",739.0
"Dell Vostro 15 3520, i5-1235U, 8GB, 512SSD, Win11H",739.0
"MacBook Pro 2018 Retina 13"" 4xUSB-C - Core i5 2.3GHz / 8GB / 256GB SSD - Silver (atjaunināts, stāvoklis)",739.0
15.6'' Probook 455 G9 Ryzen 3 5425U 16GB 256GB SSD Windows 11 Professional Portatīvais dators,739.99
"LENOVO V14 GEN2 ALC/ 14,0""/ R5/ 8 GB/ 256 GB/ W10P/ 2YR DEPOT/ EN",740.49
Asus Vivobook 16 (D1605YA-MB087W),741.0
HP 255 G7 (150A4EA),741.99
"Notebook|ASUS|VivoBook S|M3402QA-KM071W|CPU 5600H|3300 MHz|14""|2880x1800|RAM 8GB|DDR4|SSD 512GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Home|Gre",743.4
Dell Vostro 14 3430,744.0
Dell Latitude 5420,744.0
Dell Vostro 3510 N8803VN3510EMEA01_N1_PS|10M216,746.0
"Lenovo V15 G2 15,6"" R7-5700U 8 GB RAM 512 GB SSD",748.33
"DELL Latitude E7270 i7-6600U 12.5 HD 8GB RAM 256GB SSD Win 10 Pro, atjaunots",749.0
"Dell- Vostro 14 3491 Black, 14.0 , WVA,",749.0
"DELL Latitude E7470 i5-6300U 14.0 FHD 8GB RAM 256GB SSD WebCam Win 10 Pro, atjaunots",749.0
"DELL Latitude 7290 i5-8350U 12.5 HD 16GB RAM 512GB SSD WebCam Win 11 Pro, atjaunots",749.0
Lenovo V15,751.15
Lenovo 15 G2 ITL,751.39
Dell Latitude 3540 N001L354015EMEA_VP,752.0
Dell Vostro 3525 N1515PVNB3525EMEA01,752.05
Asus Vivobook 16 (M1605YA-MB106W),753.0
Lenovo V15,756.15
Dell Vostro 14 3430,758.0
Dell Vostro 15 3530,758.0
Lenovo V15,758.32
"15.6"" Ideapad 5 i7-1065G7 16GB 512GB SSD Windows 10 Portatīvais dators",759.99
Dell Vostro 15 3530,761.0
"Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 5 5600H 15.6"" FHD IPS 250nits 16GB DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe GeForce GTX 1650 4GB GDDR6 NoOs Shadow Black Portatīvais dators",762.0
Asus VivoBook 17 D1702 (D1702QA-AU088W),763.0
Dell Latitude 3530,765.0
HP Pavilion 15-eh3005no 81H84EA,768.0
Laptop ThinkPad E14 G4 21EB007QPB W11Pro 5425U/ 8GB/ 256GB/ INT/ 14.0FHD/ Black/ 1YR Premier Support + 3 YRS OS Portatīvais dators,768.03
Lenovo IdeaPad Flex 5 82XY0065MX,769.0
"Lenovo IdeaPad 5 Pro 14ACN6 Ryzen 5 5600U 14"" 2.2K IPS 300nits AG 16GB DDR4 3200 SSD512 AMD Radeon Graphics Win11 Storm Grey Portatīvais dators",769.99
Acer TravelMate TMP216-51-345G,770.0
Lenovo ThinkBook 15-ABA (Gen 4) 21DL009EMH,770.0
Acer TravelMate TMP216-51-33EG,770.0
"NB IPG3-15IHU6 CI5-11320H 15""/ 16/ 512GB 82K101F0PB LENOVO Portatīvais dators",770.46
"Acer ex215-52 15,6"" 256 gb intel© core™ i3-1005g1",770.99
"Notebook|ASUS|VivoBook Series|X1605VA-MB146W|CPU i5-13500H|2600 MHz|16""|1920x1200|RAM 8GB|DDR4|SSD 512GB|Intel UHD Graphics|Integrated|ENG|Windows 11 Home|Black|1.88 kg|90NB10N3-M005M0 Portatīvais dators",771.0
Dell Inspiron 16 5635,771.0
Dell Inspiron 14 5435 (714219463/1),771.0
Microsoft Surface GO 2 (SUF-00003),771.99
Acer Swift 3 (NX.AB1EP.013),772.0
Dell Inspiron 5410 Laptop 14 FHD i7-11390H 8GB 512GB Win11 HOME,772.0
Dell Vostro 5320,772.0
Dell Vostro 3435 (N1003VNB3435EMEA01),773.0
Asus VivoBook 17 M3704YA-AU026W,775.15
Asus Vivobook 16 X1605VA-MB028W,776.0
Lenovo Duet 5 CB 13Q7C6,776.61
Asus Vivobook 16 X1605VA-MB252W,777.0
Lenovo V15,777.53
Lenovo Essential V14-ITL Gen 2 (82KA003AMX),777.77
Alurin Flex Advance,778.71
"MacBook Pro 2017 Retina 15"" 4xUSB-C - Core i7 2.8GHz / 16GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",779.0
Dell Latitude 5420,779.0
"MacBook Pro 2017 Retina 15"" 4xUSB-C - Core i7 2.8GHz / 16GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",779.0
Dell Vostro 5320,779.0
"15.6"" Gaming 3 Ryzen 5 5600H 16GB 512GB SSD RTX 3050 Ti",779.99
"15.6"" Ideapad Gaming 3 i5-11320H 8GB 512GB SSD RTX 3050 Ti Windows 11 Portatīvais dators",779.99
Lenovo IdeaPad 5 15IAL7 (82SF005YPB),780.85
"Dell Vostro 14 3420, 14 "", WVA, FHD, 1920 x 1080, Anti-glare, Intel Core i7, i7-1255U, 16 GB, DDR4, SSD 512 GB, Intel Iris Xe Graphics, DOS, ENG, Black",781.0
Dell Vostro 14 3430,781.0
Dell Vostro 3520,781.63
Asus VivoBook 17 S712UA-IS79,782.27
Dell Vostro 15 3530,783.0
Dell Vostro 3435 (N1001VNB3435EMEA01),784.0
HP 250 G9,784.88
HP 255 G8,784.93
Huawei MateBook D16 RolleF-W5651D pelēks,785.0
Lenovo ThinkBook 15 G2 ITL (20VE01AYMH),785.0
Lenovo IdeaPad 1 15ALC7,785.85
Lenovo ThinkBook 15 G4 ABA 21DL009EMX,786.0
HP 15s-fq2159ns,787.86
Dell Vostro 3535,788.0
Asus B1502CBA-EJ0424X,788.52
"MacBook Pro 2019 Retina 13"" 2xUSB-C - Core i5 1.4GHz / 8GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",789.0
"15.6"" Ideapad Gaming 3 i5-11300H 16GB 256GB SSD RTX 3050 Windows 11",789.99
Dell Inspiron 14 5420 274077510,790.0
"Asus VivoBook Series X1603ZA-MB019W i5-12500H|2500 MHz|16 ""|1920x1200|RAM 8 GB|DDR4|SSD 512 GB|Intel Iris Xe Graphics|Integrated|ENG|Windows 11 Home|Blue|1.87 kg|90NB0WB1-M003C0",790.2
Alurin Flex Advance,790.89
HP 250 G9 (6A1F8EA),793.0
Dell Vostro 5320,793.0
Asus VivoBook 14 R1400,793.49
Asus F1500EA,793.99
"Lenovo Yoga Slim 6 14IAP8, 14'', WUXGA, OLED, i5, 16 GB, 512 GB, ENG, pelēks",795.0
"Asus ExpertBook B1, 15.6” FHD/ i3-1215U/ 16GB/ 512GB SSD/ W11P/ 3Y/ EN",795.0
"Lenovo ThinkPad E15 (Gen 4), melns",795.4
Dell Latitude 3540,797.0
Dell Vostro 3520,797.18
Dell Vostro 15 3530,798.0
Dell Vostro 14 3430,798.0
HP Probook 445 G8,798.88
Asus ExpertBook L2502CYA,799.0
Asus Vivobook 15 (X1502VA-BQ080W),799.0
Asus ExpertBook B1 B1502CBA-NJ1108X,799.55
"HP 15s-fq4100ns 15,6"" I5-1155G7 8 GB RAM 512GB SSD W11H",801.06
Asus B1500CEAE-BQ1664,801.33
"DELL Inspiron 5625 Ryzen 5 5625U/ 16GB/ 512GB/ 16.0"" FHD+/ Win11/ backlit kb/ 2y NBD Portatīvais dators",801.86
Dell Vostro 15 3535,802.0
Dell Vostro 15 3530,802.0
HP 15s-eq2087ns,802.43
Portatīvais dators HP ProBook 640 G8 Intel Core i3-1115G4 14inch 8GB 256GB Cam ax+BT W10P64,803.99
Dell Vostro 3525,804.94
"Portatīvais dators Dell Inspiron 5410, 14.0 FHD, i7-11390H, 8GB/512GB, Win11 Home",805.0
"Notebook|DELL|Vostro|5635|CPU 7530U|2000 MHz|16""|1920x1200|RAM 8GB|DDR4|4266 MHz|SSD 512GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Pro|Titanium Grey|1.9 kg|N1001VNB5635EMEA01 Portatīvais dators",808.0
"14"" Probook 640 G9 i7-1255U 16GB 512GB SSD Windows 11 Pro Portatīvais dators",809.99
"15.6"" Ideapad Gaming 3 i5-11300H 16GB 512GB SSD RTX 3050 Ti Windows 11",809.99
"Lenovo IdeaPad 5 Pro 14ACN6 Ryzen 7 5800U 14"" 2.2K IPS 300nits AG 16GB DDR4 3200 SSD1TB NVMe AMD Radeon Graphics Win11 Storm Grey Portatīvais dators",809.99
Asus ExpertBook B1 15.6` FHD/I3-1215U/RAM 8GB/SSD 256GB/WIN11P/3Y/ EN,811.0
Dell Vostro 3530,811.0
Asus VivoBook K1703ZA-AU065W,814.0
Dell Vostro 15 3530,814.0
Dell Vostro 14 3420,814.0
"Asus ExpertBook L2 Flip, 15.6"" FHD/I3-1215U/RAM 8GB/SSD 256GB/INTEL UHD/WIN11P/3Y/EN",815.0
Medion E14303 MD62515,815.58
"Lenovo ThinkPad E14 14"" 1920x1080 AMD Ryzen 5 5625U 8GB SSD 256 GB Windows 11 Pro",815.9
"HP 15S-EQ2131NS R3-5300U 8GB 256GB SSD Spāņu Qwerty 15,6""",816.17
"Lenovo ThinkBook 14 Gen 4, 14'', WUXGA, i5, 16 GB, 256 GB, W11P, gray",817.0
Acer TravelMate TMP215-54-504R,818.0
Acer TravelMate TMP215-54-52FW,818.0
Dell Latitude 3440,819.0
Dell Latitude 5440,820.0
Dell Vostro 14 3430,820.0
Dell Latitude 3530,820.0
Asus Vivobook 15 OLED M1505YA-MA067W,821.0
ThinkPad E14 G4,823.99
Asus Vivobook 16X (D1603QA-MB139W),824.0
Asus TUF Gaming F15 FX506HF-HN018W,824.0
Alurin Flex Advance,824.37
Asus ExpertBook B1 B1500CBA-BQ0483X,825.99
Asus Vivobook 14 OLED (M1405YA-KM048W),826.0
Asus Vivobook 15X OLED (M1503QA-MA141W),826.0
Dell Inspiron 14 5435 (714219460),826.0
Dell Inspiron 15 3520,826.27
Lenovo V15,827.87
Dell Vostro 3535,828.0
"Lenovo V15 G2 15,6"" 8 GB RAM 256 GB Intel© Core™ i3-1115G4",828.7
Lenovo IdeaPad 3 15ALC6,828.81
Dell Inspiron 16 5635,829.0
"HP Notebook 250 G9 16 GB RAM Intel Core i5-1235U 512 GB SSD 15,6""",829.06
"15.6"" Ideapad Gaming 3 Ryzen 5 6600H 16GB 512GB SSD RTX 3050 Windows 11 15ARH7",829.99
"15.6"" Ideapad Gaming 3 Ryzen 5 5600H 8GB 512GB SSD RTX 3050 Windows 11",829.99
"15'6"" Lenovo IdeaPad Gaming 3 i5-10300H 8GB 120GB SSD GTX 1650 TI 4GB Windows 10 Professional Portatīvais dators",829.99
"15.6"" Ideapad 3 Ryzen 5 5600H 16GB 512GB SSD RTX 3050 Windows 10",829.99
Dell Vostro 15 3530,830.0
Asus Vivobook 15 OLED M1505YA-MA085W,831.0
Lenovo IdeaPad 3 17ABA7 (82RQ003YPB),835.0
Lenovo IdeaPad 3 15ITL6,835.21
Lenovo IdeaPad 5 15ABA7 (82SG0078MX),836.0
Dell Vostro 14 3430,837.0
Asus Vivobook 16 R1600PA-MB128W,837.9
Dell Vostro 14 3430,838.0
"HP 15S-FQ4108NS 15.6"" I7-1195G7 8GB RAM 512GB SSD",838.28
"Acer Aspire 7, 15.6'', FHD, 144 Hz, Ryzen 5, 16 GB, 512 GB, RTX 3050, SWE, black",839.2
"Notebook|LENOVO|IdeaPad|3 15ARH05|CPU 4800H|2900 MHz|15.6""|1920x1080|RAM 8GB|DDR4|3200 MHz|SSD 512GB|NVIDIA GeForce GTX 1650|4GB|ENG|DOS|Black|2.2 kg|82EY00E4PB Portatīvais dators",839.99
"15.6"" Lenovo IdeaPad Gaming 3 Ryzen 7 4800H 8GB 512GB SSD GTX 1650 Windows 10 Professional Portatīvais dators",839.99
"15.6"" Ideapad Gaming 3 i5-11300H 16GB 512GB SSD RTX 3050 Ti Windows 10",839.99
"15'6"" Lenovo IdeaPad Gaming 3 i5-10300H 8GB 256GB SSD GTX 1650 TI 4GB Windows 10 Professional Portatīvais dators",839.99
"15.6"" Lenovo IdeaPad Gaming 3 Ryzen 7 4800H 8GB 960GB SSD GTX 1650 Windows 10 Professional Portatīvais dators",839.99
Lenovo IdeaPad Gaming 3 15ACH6 82K2015JMX,840.4
Dell Vostro 15 3535,841.0
Asus Vivobook 15 OLED (X1505VA-MA081W),843.0
"Notebook|ASUS|VivoBook Series|M1505YA-MA086W|CPU 7730U|2000 MHz|15.6""|2880x1620|RAM 16GB|DDR4|SSD 512GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Home|Silver|1.7 kg|90NB10Q2-M00320 Portatīvais dators",849.0
DELL Latitude 7370 m5-6Y54 13.3 FHD 8GB RAM 256GB SSD WebCam Win 10 Pro,849.0
"DELL Latitude E7470 i5-6300U 14.0 FHD 16GB RAM 512GB SSD WebCam Win 10 Pro, atjaunots",849.0
"MacBook Pro 2017 Retina 15"" 4xUSB-C - Core i7 2.9GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",849.0
DELL Latitude E7270 i7-6600U 12.5 HD 16GB RAM 512GB SSD Win 10 Pro,849.0
"Notebook|DELL|Vostro|5635|CPU 7530U|2000 MHz|16""|1920x1200|RAM 8GB|DDR4|4266 MHz|SSD 256GB|AMD Radeon Graphics|Integrated|ENG|Windows 11 Pro|Titanium Grey|1.9 kg|N1003VNB5635EMEA01 Portatīvais dators",849.0
"MacBook Pro 2017 Retina 15"" 4xUSB-C - Core i7 2.9GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",849.0
"DELL Latitude 5490 i5-7300U 14.0 FHD TouchScreen 16GB RAM 512GB SSD WebCam Win 10 Pro, atjaunots",849.0
Lenovo IdeaPad 3 15ALC6,849.12
"15.6"" Lenovo IdeaPad Gaming 3 Ryzen 7 4800H 16GB 512GB SSD GTX 1650 Windows 10 Professional Portatīvais dators",849.99
"15'6"" Lenovo IdeaPad Gaming 3 i5-10300H 8GB 480GB SSD GTX 1650 TI 4GB Windows 10 Professional Portatīvais dators",849.99
"15.6"" Pavilion Ryzen 5 5600H 8GB 512GB SSD RTX 3050 Windows 10 Portatīvais dators",849.99
Lenovo IdeaPad 5 Pro 14ARH7 (82SJ002XLT),850.0
Dell Latitude 5320 13.3 FHD i5-1135G7 no cam 8GB 256GB Win10 PRO,850.0
"MSI 9S7-14J111-078 512 GB SSD 8 GB RAM Intel Core i5-1235U Intel Core I7-1255U 14""",850.34
Asus TUF Gaming F15 FX506HF-HN014,851.0
HP EliteBook 840 Aero G8,851.08
Asus VivoBook 17 M3704YA-AU026W,851.08
"Microsoft 1ZO-00011, 64 GB, Win10Home",852.49
HP 15S-FQ5017NS,852.88
"Dell Vostro 14 3420, 14"", WVA, FHD, 1920 x 1080, Anti-glare, Intel Core i7, i7-1255U, 16 GB, DDR4, SSD 512 GB, Intel Iris Xe Graphics, Windows 11 Pro, ENG, Black",853.0
Dell Vostro 15 3530,853.0
"Lenovo IdeaPad Gaming 3 15IHU6, i5-11320H, 15.6"" FHD IPS, 16GB DDR4, SSD 512, GeForce RTX 3050 4GB, Shadow Black (82K101F6PB)",854.11
Lenovo V15,855.69
"Acer Extensa 15 EX215-54 256 GB SSD 15,6"" 8 GB RAM Intel Core i5-1135G7",856.11
Lenovo IdeaPad 3 15ALC6,857.11
Lenovo IdeaPad 3 15ALC6,857.11
Lenovo IdeaPad 5 15ALC05,857.11
"HP 15S-FQ4104NS I5-1155G7 8GB 256GB SSD Spāņu Qwerty 15,6""",857.69
"MacBook Pro 2018 Retina 15"" 4xUSB-C - Core i7 2.2GHz / 16GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",859.0
"MacBook Pro 2018 Retina 15"" 4xUSB-C - Core i7 2.2GHz / 16GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",859.0
"MacBook Pro 2018 Retina 15"" 4xUSB-C - Core i7 2.2GHz / 16GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",859.0
"15.6"" Lenovo IdeaPad Gaming 3 Ryzen 7 4800H 16GB 960GB SSD GTX 1650 Windows 10 Professional Portatīvais dators",859.99
"15.6"" Pavilion Gaming 15-dk2400nc i5-11300H 16GB 512GB SSD RTX 3050 Windows 10 Portatīvais dators",859.99
"Portatīvais dators 15.6"" Thinkbook 15 G2 i5-1135G7 16GB 512GB SSD Windows 11 Professional",859.99
Dell Vostro 15 3530,860.0
Lenovo IdeaPad Gaming 3 15ACH6,861.3
Asus Vivobook 13 Slate OLED (T3304GA-LQ005W),862.0
HP Elitebook 640 G9 8V6W7U8,862.0
Asus Vivobook 15 90NB0Y51-M00JB0,865.0
"Dell Vostro 16 5630, i5-1340P, 8GB, 256SSD, Win11H",865.0
Laptop ThinkBook 16 G4+ 21CY003KPB W11Pro i5-1235U/ 16GB/ 512GB/ INT/ 16.0 WUXGA/ Arctic Grey/ 3YRS OS Portatīvais dators,865.32
Asus VivoBook S5402ZA-IS74,865.32
HP Pavilion 14-dv2002no (77Z60EA),867.0
"Lenovo ThinkBook 15 G4 ABA (21DL0048PB), 15.6"" FHD IPS, Ryzen 7 5825U, 8GB DDR4, SSD 512, Windows 11 Pro PL, Mineral Grey",867.69
"Portatīvais dators HP 15S-FQ4057NS 15,6"" I5-1155G7 8 GB RAM 256 GB SSD",867.99
Asus Expertbook B1,869.0
Dell Inspiron 5625-6419|10M216,869.0
Dell Latitude 3440,870.0
HP 250 G9,870.9
Lenovo IdeaPad Gaming 3 15ACH6 (82K2023ALT),871.0
Asus ExpertBook L2 Flip 14` FHD/RYZEN 5 5625U/RAM 8GB/SSD 256GB/RADEON/WIN11P/3Y/EN,872.0
"HP Envy x360 2-in-1 Laptop 15-fh0001no, 15.6'', FHD, Ryzen 5, 16 GB, 512 GB, ENG, nightfall black",873.0
"HP Piezīmju Grāmatiņa HP 15s-eq2090nf Ryzen 7 5700U 15"" 512 GB 16 GB RAM Azerty Francūzis",875.26
HP 250 G9,875.87
Dell Vostro 14 3430,876.0
Dell Latitude 7420,876.0
Asus F1502ZA-EJ1033W,876.48
"iMac 2019 Retina 4K 21.5"" - Core i5 3.0GHz / 8GB / 1TB Fusion drive (Atjaunināts, stāvoklis kā jauns)",879.0
"MacBook Pro 2018 Retina 15"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD Space Gray (atnaujintas, stāvoklis A)",879.0
Lenovo ThinkBook 13x,879.56
"Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 7 5800H 15.6"" FHD IPS 250nits AG 8GB DDR4 3200 SSD512 NVMe GeForce RTX 3050 4GB NoOS Shadow Black Portatīvais dators",879.99
Lenovo ThinkPad E15 Gen 4 (21ED005SMX),880.0
"Portatīvais dators Lenovo V15 i7-1165G7 512 GB SSD 15,6"" 8 GB RAM",880.02
HP 15s-eq2090ns,881.78
Lenovo ThinkPad E14 G2 (20TA000APB),882.99
"Asus VivoBook Series X1503ZA-MA238W i5-12500H|2500 MHz|15.6 ""|2880x1620|RAM 8 GB|DDR4|SSD 512 GB|Intel Iris Xe Graphics|Integrated|ENG|Windows 11 Home|Blue|1.7 kg|90NB0WY1-M00D40",883.99
"Lenovo IdeaPad 5 Spāņu Qwerty i7-1165G7 512 GB SSD 14"" 8 GB RAM",884.17
"Asus 90NB0TY2-M00EX0 15,6"" I7-1165G7 512 GB SSD 8 GB RAM 4.7 GHz",885.3
Asus VivoBook 17 X1704ZA-AU066W,886.68
Dell Inspiron 14 5435 (714219461),887.0
Dell Vostro 5320,888.0
Dell Vostro 5320,888.0
"Portatīvais dators 15.6"" Ideapad Gaming Ryzen 7 4800H 16GB 512GB SSD GTX 1650 Ti Windows 10",889.99
"HP Victus 16-e0154nw Ryzen 5 5600H 16,1”FHD AG 250nit 144Hz IPS 16GB_3200MHz SSD512 GeForce RTX 3050_4GB BLK DOS 2Y Ceramic White Portatīvais dators",889.99
Notebook|HP|Victus|CPU|RAM 16GB|DDR4|SSD 512GB|Nvidia GeForce RTX 3050 Ti|4GB Portatīvais dators,889.99
"Asus ExpertBook B1 B1400CEAE-EK2784 / MIL-STD 810H / i7 / 16GB / 512GB SSD / 14"" FHD / Asus illuminated NumberPad / Windows 10 Pro (Star Black)",892.07
"Fujitsu Lifebook A3511 I5-1110G 8GB 256GB SSD 15.6""",892.86
Dell Vostro 15 3530,893.0
Dell Vostro 15 3530,893.0
Lenovo IdeaPad Gaming 3 15IAH7 82S900JKPB,893.7
"Lenovo IdeaPad Gaming 3 15ARH7 Ryzen 5 6600H 15.6"" FHD IPS 300nits AG 165Hz 16GB DDR5 4800 SSD512 LAN GeForce RTX 3050 4GB NoOS Onyx Grey Portatīvais dators",893.7
Lenovo ThinkBook 15 G4 IAP,893.79
"Microsoft Surface Laptop Go 2 (8QF-00031), 12,4"", i5-1135G7, 8 GB LPDDR4X, SSD 256GB, Windows 11",894.0
"DELL Vostro 3510 Notebook 39.6 cm (15.6"") Full HD Intel® Core™ i7 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Black Portatīvais dators",895.0
Dell Vostro 15 3530,895.0
Asus ExpertBook B2 (B2402CBA-EB0626X),895.0
"Dell Vostro 15 3510, 15,6"", i3-1115G4, 8 GB, SSD 512 GB, Windows 11 Home",896.09
HP 250 G10,898.38
Acer NX.EG8EB.00K Spāņu Qwerty 8 GB RAM 256 GB Intel® Core™ i5-1035G1,898.99
"MacBook Air 2020 Retina 13"" - M1 / 8GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
Dell XPS 13 7390 FHD i5-10210U 8GB 256GB,899.0
"MacBook Air 2020 Retina 13"" - M1 / 8GB / 256GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
"iMac 2017 Retina 5K 27"" - Core i5 3.8GHz / 8GB / 2TB Fusion drive (Atjaunināts, stāvoklis kā jauns)",899.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
"MacBook Pro 2019 Retina 16"" 4xUSB-C - Core i7 2.6GHz / 16GB / 512GB SSD (Atjaunināts, stāvoklis kā jauns)",899.0
Lenovo V15 G2,899.09
"15.6"" Ideapad Gaming 3 Ryzen 7 5800H 16GB 512GB SSD RTX 3050 Ti Windows 10",899.99
"15'6"" Lenovo IdeaPad Gaming 3 i5-10300H 8GB 960GB SSD GTX 1650 TI 4GB Windows 10 Professional Portatīvais dators",899.99
"Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 7 5800H 15.6"" FHD IPS 250nits AG 16GB DDR4 3200 SSD512 NVMe GeForce RTX 3050 4GB NoOS Shadow Black Portatīvais dators",899.99
"15.6"" Ideapad Gaming 3 Ryzeb 7 5800H 16GB 512GB SSD RTX 3050 Ti Windows 10",899.99
"15.6"" Ideapad Gaming 3 Ryzen 7 5800H 16GB 512GB SSD GTX 1650 Windows 10 Portatīvais dators",899.99
"15.6"" Elitebook 650 G9 i7-1255U 8GB 512GB SSD Windows 10 Pro",899.99
Lenovo ThinkPad P14s Gen 2 (AMD) 21A0009BMX,901.0
HP Victus 15-fa0975no (80M92EA),901.0
Acer TravelMate TMP216-51-50XU,902.0
Lenovo ThinkBook 14 G4+ IAP 21CX004CMH,902.99
Dell Latitude 5440,904.0
"Dell Vostro 16 5630, i5-1340P, 8GB, 256SSD, Win11P",905.0
Asus Vivobook 16 (D1605YA-MB088W),906.0
Dell Vostro 15 3530,907.0
"Asus B1502CBA-EJ0469X Intel Core i5-1235U Spāņu Qwerty 256 GB SSD 15,6"" 8 GB RAM",907.97
Dell Vostro 5630,909.0
Alurin Flex Advance,909.15
"16"" Yoga 7 Pro Ryzen 5 5600H 16GB 512GB SSD GTX 1650 Touchscreen Windows 11",909.99
"LENOVO LOQ I5-12450H/15.6""",911.0
Dell Inspiron 16 7620 2-in-1,911.0
Lenovo ThinkBook 15 G4 ABA 21DL000BMX,913.0
Lenovo Yoga Pro 7 14APH8 82Y8001GLT,914.0
HP 250 G9,914.29
Dell Inspiron 16 5630,916.0
Asus ExpertBook B3 Flip 14` FHD/I5-1135G7/RAM 8GB/SSD 512GB/IRISX/WIN11P/3Y/EN,917.0
Lenovo ThinkBook 14 G4 ABA 21DK0005MH,919.0
"Lenovo IdeaPad Gaming 3 15IAH7 i5-12450H 15.6"" FHD IPS 300nits AG 165Hz 16GB DDR4 3200 SSD512 GeForce RTX 3050 4GB LAN NoOS Onyx Grey Portatīvais dators",919.91
"Lenovo V15-ITL 15,6"" Intel Core i5-1135G7 8 GB DDR4 512 GB SSD",921.99
Asus Zenbook 14 OLED (UM3402YA-KP373W),922.0
Asus VivoBook 16X K3605ZF-N1090,922.27
Asus TUF Gaming F15 (FX506HF-HN021W),924.0
Lenovo IdeaPad Gaming 3 16ARH7,924.0
HP 250 G9 6F2C3EA,924.0
"Portatīvais dators|HP|Victus|16-d0115nw|CPU i5-11400H|2200 MHz|16""|1920x1080|RAM 8GB|DDR4|2933 MHz|SSD 512GB|NVIDIA GeForce RTX 3050|4GB|ENG|DOS|2.46 kg|4Y0Z9EA",924.0
Lenovo ThinkPad E14 Gen 4 21EB 21EB001HMX,925.0
Lenovo V15,925.33
Lenovo V15 G2 ALC,926.3
Lenovo LOQ 15IRH8 82XV00F0LT,927.0
Lenovo Lenovo V17 G3 IAP (82U10025MH),927.0
"Lenovo Legion 5 15ACH6 Ryzen 5 5600H 15.6"" WQHD IPS 300nits AG 165Hz 16GB DDR4 3200 SSD1TB NVMe GeForce RTX 3050 Ti 4GB Win11 Phantom Blue/ Shadow Black Portatīvais dators",929.0
Dell Vostro 14 3430,930.0
Dell Vostro 5630 N1007VNB5630EMEA01,931.0
Asus ExpertBook B1 B1500CBA-BQ0484X,931.0
"Dell Vostro 16 5630, i5-1340P, 8GB, 512SSD, Win11P",932.0
